"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"DDB_G0290039",24.3640002159738,0.00660735536083531,0.16877506296558,0.49143379029566,0.623119670014355,0.79363418654254,"not sig."
"DDB_G0290053",21.8104935317482,0.123021474103151,0.168030431674994,0.538277137866635,0.590385732463792,0.772651922637444,"not sig."
"DDB_G0290055",1693.27340765811,-0.183534502884906,0.0970762403503629,-1.71063325279893,0.0871488364245772,0.243694892294946,"not sig."
"DDB_G0290061",51.8326805405051,0.0933133665685667,0.166154461963642,0.555996377207477,0.578213331372785,0.766094282052718,"not sig."
"DDB_G0290065",30.8808471477063,0.164880284862832,0.160262743789718,0.000207778153343761,0.999834217020568,0.999834217020568,"not sig."
"DDB_G0290069",5229.76372635908,-0.162080135471537,0.0755286617097881,-2.03891365994176,0.0414586453523169,0.149801745901926,"not sig."
"DDB_G0290071",11.45585813145,-0.135690137794849,0.0952420442496819,-0.965348579612196,0.334370247232538,0.560199699780817,"not sig."
"DDB_G0290073",139.695798984108,0.168101165333747,0.132496446138905,1.26145450874627,0.207145140071285,0.423491718557983,"not sig."
"DDB_G0290075",314.654438750167,-0.144385794497472,0.0961245951480493,-1.39189264310675,0.163954909982802,0.365343850537159,"not sig."
"DDB_G0290077",329.712233386414,0.0577326089538432,0.139419484992669,0.362361007232684,0.71708227405524,0.848211129796799,"not sig."
"DDB_G0290079",8.1982346106132,-0.146261651204515,0.157752439343598,-1.41042120920521,0.158415346442229,0.357013470257596,"not sig."
"DDB_G0290081",6399.94779474115,0.0675751321748396,0.0659343223121438,1.10087743868408,0.270950002523869,0.499994686287891,"not sig."
"DDB_G0290083",178.227720775798,0.0331876130140709,0.136793669150563,0.232620136094027,0.816056389858702,0.90281321535863,"not sig."
"DDB_G0290085",234.370834506173,0.0191069573634455,0.130277966627087,0.373031174250283,0.709125242138768,0.84388287180472,"not sig."
"DDB_G0290087",281.446709581402,0.306784223248017,0.120990820104719,2.6468627254667,0.00812423248429152,0.0487981496621406,"FDR 0.05"
"DDB_G0290089",17.7219734537448,0.0736078607908117,0.165476958073799,0.358067614146341,0.720292714550572,0.849616454090117,"not sig."
"DDB_G0290091",13650.8465060154,-0.157926411833942,0.0988979221949735,-1.44397021834456,0.14874735288428,0.3428354686494,"not sig."
"DDB_G0290093",301.30725632838,0.319371993402822,0.104817219057028,3.120399724834,0.0018060577681927,0.0179850999014727,"FDR 0.05"
"DDB_G0290097",5.76671846020604,-0.138632963902052,0.151758622781657,-0.743390961549617,0.457245014848882,NA,NA
